step, loss function, target value ,runtime
0,1.79013e+01,0.00000e+00
0,1.69990e+01,0.00000e+00
0,1.60282e+01,0.00000e+00
0,1.49945e+01,0.00000e+00
0,1.38622e+01,0.00000e+00
0,1.26317e+01,0.00000e+00
0,1.12385e+01,0.00000e+00
0,9.71115e+00,0.00000e+00
0,8.14757e+00,0.00000e+00
0,6.59519e+00,0.00000e+00
0,5.18575e+00,0.00000e+00
0,4.04125e+00,0.00000e+00
0,3.26705e+00,0.00000e+00
0,2.84245e+00,0.00000e+00
0,2.66639e+00,0.00000e+00
0,2.60834e+00,0.00000e+00
0,2.59236e+00,0.00000e+00
0,2.58110e+00,0.00000e+00
0,2.56255e+00,0.00000e+00
0,2.53721e+00,0.00000e+00
0,2.51511e+00,0.00000e+00
0,2.49551e+00,0.00000e+00
0,2.47849e+00,0.00000e+00
0,2.46846e+00,0.00000e+00
0,2.45295e+00,0.00000e+00
0,2.43110e+00,0.00000e+00
0,2.40717e+00,0.00000e+00
0,2.38803e+00,0.00000e+00
0,2.36894e+00,0.00000e+00
0,2.34758e+00,0.00000e+00
0,2.32471e+00,0.00000e+00
0,2.31169e+00,0.00000e+00
0,2.29143e+00,0.00000e+00
0,2.27121e+00,0.00000e+00
0,2.26219e+00,0.00000e+00
0,2.24588e+00,0.00000e+00
0,2.22520e+00,0.00000e+00
0,2.19685e+00,0.00000e+00
0,2.16528e+00,0.00000e+00
0,2.14533e+00,0.00000e+00
0,2.12122e+00,0.00000e+00
0,2.09263e+00,0.00000e+00
0,2.06706e+00,0.00000e+00
0,2.04351e+00,0.00000e+00
0,2.01077e+00,0.00000e+00
0,1.97858e+00,0.00000e+00
0,1.95153e+00,0.00000e+00
0,1.92457e+00,0.00000e+00
0,1.88800e+00,0.00000e+00
0,1.85856e+00,0.00000e+00
0,1.83145e+00,0.00000e+00
0,1.80352e+00,0.00000e+00
0,1.77471e+00,0.00000e+00
0,1.74850e+00,0.00000e+00
0,1.72346e+00,0.00000e+00
0,1.70161e+00,0.00000e+00
0,1.67666e+00,0.00000e+00
0,1.64789e+00,0.00000e+00
0,1.62275e+00,0.00000e+00
0,1.59331e+00,0.00000e+00
0,1.55902e+00,0.00000e+00
0,1.53166e+00,0.00000e+00
0,1.51262e+00,0.00000e+00
0,1.48780e+00,0.00000e+00
0,1.46276e+00,0.00000e+00
0,1.43081e+00,0.00000e+00
0,1.40135e+00,0.00000e+00
0,1.36587e+00,0.00000e+00
0,1.32892e+00,0.00000e+00
0,1.29334e+00,0.00000e+00
0,1.26153e+00,0.00000e+00
0,1.23015e+00,0.00000e+00
0,1.20291e+00,0.00000e+00
0,1.17708e+00,0.00000e+00
0,1.14972e+00,0.00000e+00
0,1.12423e+00,0.00000e+00
0,1.09327e+00,0.00000e+00
0,1.06408e+00,0.00000e+00
0,1.03822e+00,0.00000e+00
0,1.00946e+00,0.00000e+00
0,9.80053e-01,0.00000e+00
0,9.52220e-01,0.00000e+00
0,9.26467e-01,0.00000e+00
0,8.95421e-01,0.00000e+00
0,8.67514e-01,0.00000e+00
0,8.34382e-01,0.00000e+00
0,8.04740e-01,0.00000e+00
0,7.74479e-01,0.00000e+00
0,7.45843e-01,0.00000e+00
0,7.14989e-01,0.00000e+00
0,6.85173e-01,0.00000e+00
0,6.57691e-01,0.00000e+00
0,6.25767e-01,0.00000e+00
0,5.94560e-01,0.00000e+00
0,5.63529e-01,0.00000e+00
0,5.35575e-01,0.00000e+00
0,5.08080e-01,0.00000e+00
0,4.77491e-01,0.00000e+00
0,4.48104e-01,0.00000e+00
0,4.20564e-01,0.00000e+00
0,3.91794e-01,0.00000e+00
0,3.65634e-01,0.00000e+00
0,3.41987e-01,0.00000e+00
0,3.17893e-01,0.00000e+00
0,2.93743e-01,0.00000e+00
0,2.71228e-01,0.00000e+00
0,2.50088e-01,0.00000e+00
0,2.31833e-01,0.00000e+00
0,2.14246e-01,0.00000e+00
0,1.95346e-01,0.00000e+00
0,1.76706e-01,0.00000e+00
0,1.59365e-01,0.00000e+00
0,1.43863e-01,0.00000e+00
0,1.29831e-01,0.00000e+00
0,1.16808e-01,0.00000e+00
0,1.04341e-01,0.00000e+00
0,9.39012e-02,0.00000e+00
0,8.41171e-02,0.00000e+00
0,7.46447e-02,0.00000e+00
0,6.63536e-02,0.00000e+00
0,5.88813e-02,0.00000e+00
0,5.24471e-02,0.00000e+00
0,4.69312e-02,0.00000e+00
0,4.22800e-02,0.00000e+00
0,3.87722e-02,0.00000e+00
0,3.58190e-02,0.00000e+00
0,3.35121e-02,0.00000e+00
0,3.14932e-02,0.00000e+00
0,2.97599e-02,0.00000e+00
0,2.80722e-02,0.00000e+00
0,2.65553e-02,0.00000e+00
0,2.53869e-02,0.00000e+00
0,2.45550e-02,0.00000e+00
0,2.40110e-02,0.00000e+00
0,2.35101e-02,0.00000e+00
0,2.30292e-02,0.00000e+00
0,2.27148e-02,0.00000e+00
0,2.24780e-02,0.00000e+00
0,2.23559e-02,0.00000e+00
0,2.22317e-02,0.00000e+00
0,2.21031e-02,0.00000e+00
0,2.21440e-02,0.00000e+00
0,2.20546e-02,0.00000e+00
0,2.19802e-02,0.00000e+00
0,2.18052e-02,0.00000e+00
0,2.16434e-02,0.00000e+00
0,2.15478e-02,0.00000e+00
0,2.15488e-02,0.00000e+00
0,2.14565e-02,0.00000e+00
0,2.12574e-02,0.00000e+00
0,2.11475e-02,0.00000e+00
0,2.09438e-02,0.00000e+00
0,2.09069e-02,0.00000e+00
0,2.09190e-02,0.00000e+00
0,2.10627e-02,0.00000e+00
0,2.12111e-02,0.00000e+00
0,2.13306e-02,0.00000e+00
0,2.12894e-02,0.00000e+00
0,2.13613e-02,0.00000e+00
0,2.12223e-02,0.00000e+00
0,2.12938e-02,0.00000e+00
0,2.15262e-02,0.00000e+00
0,2.16791e-02,0.00000e+00
0,2.16569e-02,0.00000e+00
0,2.15760e-02,0.00000e+00
0,2.16036e-02,0.00000e+00
0,2.15977e-02,0.00000e+00
0,2.14794e-02,0.00000e+00
0,2.13958e-02,0.00000e+00
0,2.15209e-02,0.00000e+00
0,2.14565e-02,0.00000e+00
0,2.13034e-02,0.00000e+00
0,2.13290e-02,0.00000e+00
0,2.14608e-02,0.00000e+00
0,2.13443e-02,0.00000e+00
0,2.12401e-02,0.00000e+00
0,2.12851e-02,0.00000e+00
0,2.13933e-02,0.00000e+00
0,2.13260e-02,0.00000e+00
0,2.12532e-02,0.00000e+00
0,2.12817e-02,0.00000e+00
0,2.14050e-02,0.00000e+00
0,2.15003e-02,0.00000e+00
0,2.15323e-02,0.00000e+00
0,2.14709e-02,0.00000e+00
0,2.13556e-02,0.00000e+00
0,2.14876e-02,0.00000e+00
0,2.14327e-02,0.00000e+00
0,2.13302e-02,0.00000e+00
0,2.12409e-02,0.00000e+00
0,2.12719e-02,0.00000e+00
0,2.10618e-02,0.00000e+00
0,2.08328e-02,0.00000e+00
0,2.07329e-02,0.00000e+00
0,2.05576e-02,0.00000e+00
0,2.03780e-02,0.00000e+00
0,2.03793e-02,0.00000e+00
0,2.04256e-02,0.00000e+00
0,2.07046e-02,0.00000e+00
0,2.10727e-02,0.00000e+00
0,2.12956e-02,0.00000e+00
